ocean,name,date,time,rating,lat,long,wind_speed,pressure
AL081996,           HORTESE,19960911,600, HU,20.1,69.5,75,975
AL081996,           HORTESE,19960911,1200, HU,20.9,70.1,90,971
AL081996,           HORTESE,19960911,1800, HU,21.6,70.6,95,970
AL081996,           HORTESE,19960912,0, HU,22.3,71.1,100,967
AL081996,           HORTESE,19960912,600, HU,23,71.4,105,962
AL081996,           HORTESE,19960912,1200, HU,23.9,71.8,115,959
AL081996,           HORTESE,19960912,1800, HU,24.7,71.8,115,946
AL081996,           HORTESE,19960913,0, HU,25.9,71.5,120,935
AL081996,           HORTESE,19960913,600, HU,27.2,71.4,115,942
AL081996,           HORTESE,19960913,1200, HU,29,70.9,100,948
AL081996,           HORTESE,19960913,1800, HU,31,70.3,100,948
AL081996,           HORTESE,19960914,0, HU,33.3,69.5,90,948
AL081996,           HORTESE,19960914,600, HU,35.9,68.4,90,955
AL081996,           HORTESE,19960914,1200, HU,38.5,67.1,85,960
AL081996,           HORTESE,19960914,1800, HU,42,65.2,75,960
AL081996,           HORTESE,19960915,0, HU,44.3,63.3,70,970
AL081996,           HORTESE,19960915,300, HU,44.8,62.5,70,978
AL081996,           HORTESE,19960915,600, HU,45.5,61.5,65,980
AL081996,           HORTESE,19960915,1200, TS,46.3,59.1,60,982
AL081996,           HORTESE,19960915,1800, EX,46,55,40,996
AL081996,           HORTESE,19960916,0, EX,46,54,40,998
AL081996,           HORTESE,19960916,600, EX,45,50,35,999
AL091996,            ISIDORE,19960924,1200, TD,8.6,23.3,25,1008
AL091996,            ISIDORE,19960924,1800, TD,9.2,25.2,30,1008
AL091996,            ISIDORE,19960925,0, TD,9.9,26.9,30,1006
AL091996,            ISIDORE,19960925,600, TS,10.3,28.5,35,1004
AL091996,            ISIDORE,19960925,1200, TS,10.7,30,45,1000
AL091996,            ISIDORE,19960925,1800, TS,11,31.7,50,994
AL091996,            ISIDORE,19960926,0, TS,11.2,32.8,60,988
AL091996,            ISIDORE,19960926,600, HU,11.7,34.2,70,984
AL091996,            ISIDORE,19960926,1200, HU,12.4,35.8,70,980
AL091996,            ISIDORE,19960926,1800, HU,12.8,37.1,75,977
AL091996,            ISIDORE,19960927,0, HU,13.1,38.6,80,974
AL091996,            ISIDORE,19960927,600, HU,13.7,39.8,85,972
AL091996,            ISIDORE,19960927,1200, HU,14.1,41.1,90,968
AL091996,            ISIDORE,19960927,1800, HU,14.9,42.2,95,963
AL091996,            ISIDORE,19960928,0, HU,15.8,42.9,100,960
AL091996,            ISIDORE,19960928,600, HU,16.7,43.1,100,961
AL091996,            ISIDORE,19960928,1200, HU,17.8,43.2,95,965
AL091996,            ISIDORE,19960928,1800, HU,19,43.2,90,968
AL091996,            ISIDORE,19960929,0, HU,20,42.9,85,973
AL091996,            ISIDORE,19960929,600, HU,20.8,42.2,75,979
AL091996,            ISIDORE,19960929,1200, HU,21.8,41.3,70,982
AL091996,            ISIDORE,19960929,1800, HU,22.6,40.9,65,986
AL091996,            ISIDORE,19960930,0, TS,23.8,40.4,60,989
AL091996,            ISIDORE,19960930,600, TS,25.3,40.1,60,992
AL091996,            ISIDORE,19960930,1200, TS,26.7,40,50,995
AL091996,            ISIDORE,19960930,1800, TS,28.2,40.1,45,997
AL091996,            ISIDORE,19961001,0, TS,29.9,40.3,35,1000
AL091996,            ISIDORE,19961001,600, TS,31.6,40.4,35,1002
AL091996,            ISIDORE,19961001,1200, TD,33.6,40.4,30,1005
AL091996,            ISIDORE,19961001,1800, TD,35.8,40.3,30,1008
AL091996,            ISIDORE,19961002,0, EX,38.1,40.2,25,1010
AL091996,            ISIDORE,19961002,600, EX,40.3,39.6,20,1013
AL091996,            ISIDORE,19961002,1200, EX,43,36,20,1015
AL101996,          JOSEPHIE,19961004,1800, TD,22.7,96.2,25,1003
AL101996,          JOSEPHIE,19961005,0, TD,23,96.1,30,1003
AL101996,          JOSEPHIE,19961005,600, TD,23.3,96,30,1003
AL101996,          JOSEPHIE,19961005,1200, TD,23.6,95.8,30,1003
AL101996,          JOSEPHIE,19961005,1800, TD,24.3,95.5,30,1003
AL101996,          JOSEPHIE,19961006,0, TD,24.8,95,30,1002
AL101996,          JOSEPHIE,19961006,600, TD,25,94.5,30,1002
AL101996,          JOSEPHIE,19961006,1200, TD,25.1,93.5,30,1003
AL101996,          JOSEPHIE,19961006,1800, TS,25.1,91.8,35,1001
AL101996,          JOSEPHIE,19961007,0, TS,25.5,90.4,40,996
AL101996,          JOSEPHIE,19961007,600, TS,25.9,88.9,50,992
AL101996,          JOSEPHIE,19961007,1200, TS,26.9,87.3,60,981
AL101996,          JOSEPHIE,19961007,1800, TS,28.2,86,60,983
AL101996,          JOSEPHIE,19961008,0, TS,29.3,84.5,60,983
AL101996,          JOSEPHIE,19961008,330, TS,30,83.9,60,983
AL101996,          JOSEPHIE,19961008,600, EX,30.9,82.3,45,990
AL101996,          JOSEPHIE,19961008,1200, EX,34,79,45,988
AL101996,          JOSEPHIE,19961008,1800, EX,36,76,45,986
AL101996,          JOSEPHIE,19961009,0, EX,38,73.5,45,983
AL101996,          JOSEPHIE,19961009,600, EX,41,71,45,980
AL101996,          JOSEPHIE,19961009,1200, EX,42.5,68,45,980
AL101996,          JOSEPHIE,19961009,1800, EX,44.5,65.5,45,984
AL101996,          JOSEPHIE,19961010,0, EX,46.5,62.5,45,985
AL101996,          JOSEPHIE,19961010,600, EX,48.5,58,45,985
AL101996,          JOSEPHIE,19961010,1200, EX,49.5,55,45,983
AL101996,          JOSEPHIE,19961010,1800, EX,50.5,50,45,984
AL101996,          JOSEPHIE,19961011,0, EX,51,44,45,984
AL101996,          JOSEPHIE,19961011,600, EX,51,38,45,986
AL101996,          JOSEPHIE,19961011,1200, EX,51,32,45,988
AL101996,          JOSEPHIE,19961011,1800, EX,51,26,45,989
AL101996,          JOSEPHIE,19961012,0, EX,51,21,45,985
AL101996,          JOSEPHIE,19961012,600, EX,51,18,45,980
AL101996,          JOSEPHIE,19961012,1200, EX,51.5,16.5,45,982
AL101996,          JOSEPHIE,19961012,1800, EX,52.5,15.5,50,977
AL101996,          JOSEPHIE,19961013,0, EX,53,15.5,55,973
AL101996,          JOSEPHIE,19961013,600, EX,53.5,15.5,60,971
AL101996,          JOSEPHIE,19961013,1200, EX,54,15.5,55,972
AL101996,          JOSEPHIE,19961013,1800, EX,55.5,15.5,50,977
AL101996,          JOSEPHIE,19961014,0, EX,57.5,16,45,982
AL101996,          JOSEPHIE,19961014,600, EX,60,18,45,977
AL101996,          JOSEPHIE,19961014,1200, EX,61,20,45,972
AL101996,          JOSEPHIE,19961014,1800, EX,62,22,45,970
AL101996,          JOSEPHIE,19961015,0, EX,62.5,24,45,972
AL101996,          JOSEPHIE,19961015,600, EX,63,26,45,978
AL101996,          JOSEPHIE,19961015,1200, EX,63,28,40,983
AL101996,          JOSEPHIE,19961015,1800, EX,63,29.5,35,988
AL101996,          JOSEPHIE,19961016,0, EX,63,30.5,30,992
AL111996,               KYLE,19961011,1200, TD,17.3,86.5,30,1006
AL111996,               KYLE,19961011,1800, TS,16.9,87.1,45,1002
AL111996,               KYLE,19961011,2100, TS,16.7,87.4,45,1001
AL111996,               KYLE,19961012,0, TS,16.6,87.5,45,1001
AL111996,               KYLE,19961012,600, TS,16.3,87.8,35,1004
AL111996,               KYLE,19961012,1200, TD,16,88.1,30,1008
AL111996,               KYLE,19961012,1800, TD,15.7,88.4,25,1012
AL121996,               LILI,19961014,1200, TD,12.8,80.4,25,1006
AL121996,               LILI,19961014,1800, TD,13.4,80.9,25,1005
AL121996,               LILI,19961015,0, TD,14.1,81.4,25,1005
AL121996,               LILI,19961015,600, TD,14.8,81.9,25,1005
AL121996,               LILI,19961015,1200, TD,15.4,82.5,30,1004
AL121996,               LILI,19961015,1800, TD,16.1,83.1,30,1003
AL121996,               LILI,19961016,0, TD,16.8,83.5,30,999
AL121996,               LILI,19961016,600, TS,17.5,83.8,35,998
AL121996,               LILI,19961016,1200, TS,18.2,83.8,45,998
AL121996,               LILI,19961016,1800, TS,18.3,84.5,50,996
AL121996,               LILI,19961017,0, TS,18.2,84.2,55,992
AL121996,               LILI,19961017,600, TS,18.8,83.7,60,990
AL121996,               LILI,19961017,1200, HU,19.6,83.5,65,987
AL121996,               LILI,19961017,1800, HU,20.5,83.1,70,984
AL121996,               LILI,19961018,0, HU,21.3,82.8,70,982
AL121996,               LILI,19961018,600, HU,21.8,82.2,75,980
AL121996,               LILI,19961018,930, HU,22.3,82,85,975
AL121996,               LILI,19961018,1200, HU,22.4,81.5,85,975
AL121996,               LILI,19961018,1800, HU,22.5,80,80,975
AL121996,               LILI,19961019,0, HU,23,78.2,85,975
AL121996,               LILI,19961019,600, HU,23.5,76.2,90,970
AL121996,               LILI,19961019,1200, HU,24.4,74,100,960
AL121996,               LILI,19961019,1800, HU,25.5,71.5,90,962
AL121996,               LILI,19961020,0, HU,26.9,69,80,964
AL121996,               LILI,19961020,600, HU,28.3,67,80,968
AL121996,               LILI,19961020,1200, HU,29.6,65,85,960
AL121996,               LILI,19961020,1800, HU,30.7,62.9,75,970
AL121996,               LILI,19961021,0, HU,31.9,60.8,75,980
AL121996,               LILI,19961021,600, HU,33,59.1,70,985
AL121996,               LILI,19961021,1200, HU,33.7,57.9,65,986
AL121996,               LILI,19961021,1800, HU,34,57,65,987
AL121996,               LILI,19961022,0, HU,34,55.9,65,987
AL121996,               LILI,19961022,600, HU,33.8,55.2,65,987
AL121996,               LILI,19961022,1200, HU,33.7,54.6,65,987
AL121996,               LILI,19961022,1800, HU,33.5,54,65,987
AL121996,               LILI,19961023,0, HU,33.4,53.9,65,987
AL121996,               LILI,19961023,600, HU,33.2,53.8,65,985
AL121996,               LILI,19961023,1200, HU,33.1,53.7,65,981
AL121996,               LILI,19961023,1800, HU,33.3,53.2,70,979
AL121996,               LILI,19961024,0, HU,33.7,52.8,70,979
AL121996,               LILI,19961024,600, HU,34,52.5,70,979
AL121996,               LILI,19961024,1200, HU,34,51.9,70,979
AL121996,               LILI,19961024,1800, HU,34.1,51.2,75,979
AL121996,               LILI,19961025,0, HU,34.3,49.9,80,977
AL121996,               LILI,19961025,600, HU,35,47.8,80,973
AL121996,               LILI,19961025,1200, HU,35.8,45.4,85,970
AL121996,               LILI,19961025,1800, HU,37.2,43.3,80,971
AL121996,               LILI,19961026,0, HU,38.1,41,75,975
AL121996,               LILI,19961026,600, HU,39.2,38.8,70,978
AL121996,               LILI,19961026,1200, HU,40.5,35.8,65,979
AL121996,               LILI,19961026,1800, TS,42.3,33.2,60,980
AL121996,               LILI,19961027,0, TS,44.3,30.5,55,978
AL121996,               LILI,19961027,600, EX,46.3,27.2,55,980
AL121996,               LILI,19961027,1200, EX,48.2,23.1,55,978
AL121996,               LILI,19961027,1800, EX,50.3,19,55,973
AL121996,               LILI,19961028,0, EX,52.5,15.5,55,973
AL121996,               LILI,19961028,600, EX,53.8,12,55,973
AL121996,               LILI,19961028,1200, EX,54,7.5,55,970
AL121996,               LILI,19961028,1800, EX,54.5,3.5,55,970
AL121996,               LILI,19961029,0, EX,54,1,55,976
AL131996,              MARCO,19961113,1200, LO,10.5,77.5,20,1009
AL131996,              MARCO,19961113,1800, LO,11.3,78,20,1009
AL131996,              MARCO,19961114,0, LO,12,78.5,20,1009
AL131996,              MARCO,19961114,600, LO,12.8,78.9,20,1009
AL131996,              MARCO,19961114,1200, LO,13.5,79,20,1008
AL131996,              MARCO,19961114,1800, LO,14,79,20,1008
AL131996,              MARCO,19961115,0, LO,14.3,79,20,1008
AL131996,              MARCO,19961115,600, LO,14.7,79,20,1008
AL131996,              MARCO,19961115,1200, LO,15,79,20,1008
AL131996,              MARCO,19961115,1800, LO,15.5,79,20,1008
AL131996,              MARCO,19961116,0, LO,15.8,79,20,1008
AL131996,              MARCO,19961116,600, LO,16.2,79,20,1008
AL131996,              MARCO,19961116,1200, LO,16.5,79,25,1007
AL131996,              MARCO,19961116,1800, TD,17,79,30,1007
AL131996,              MARCO,19961117,0, TD,16.8,79.8,30,1007
AL131996,              MARCO,19961117,600, TD,16.3,80.5,30,1007
AL131996,              MARCO,19961117,1200, TD,15.8,80.8,30,1007
AL131996,              MARCO,19961117,1800, TD,15,81,30,1006
AL131996,              MARCO,19961118,0, TD,14.9,81,30,1006
AL131996,              MARCO,19961118,600, TD,14.7,81,30,1005
AL131996,              MARCO,19961118,1200, TD,14.6,81,30,1004
AL131996,              MARCO,19961118,1800, TD,14.5,81,30,1003
AL131996,              MARCO,19961119,0, TD,14.2,81,30,1001
AL131996,              MARCO,19961119,600, TS,13.8,80.9,35,998
AL131996,              MARCO,19961119,1200, TS,13.5,80.7,45,997
AL131996,              MARCO,19961119,1800, TS,13.5,80.2,55,995
AL131996,              MARCO,19961120,0, TS,13.8,79.5,60,990
AL131996,              MARCO,19961120,600, HU,13.8,78.5,65,983
AL131996,              MARCO,19961120,1200, HU,14.2,77.8,65,989
AL131996,              MARCO,19961120,1800, TS,14.6,77.4,45,1000
AL131996,              MARCO,19961121,0, TS,14.9,77.1,45,1000
AL131996,              MARCO,19961121,600, TS,15.1,76.8,45,995
AL131996,              MARCO,19961121,1200, TS,15.3,76.6,50,993
AL131996,              MARCO,19961121,1800, TS,15.6,76.5,50,995
